DATE;HOME;AWAY;FTHG;FTAG;DIFF
11/11/2023;Monza;Torino;1;1;0
11/11/2023;Juventus;Cagliari;2;1;1
11/11/2023;Lecce;AC Milan;2;2;0
10/11/2023;Genoa;Verona;1;0;1
10/11/2023;Sassuolo;Salernitana;2;2;0
06/11/2023;Torino;Sassuolo;2;1;1
06/11/2023;Frosinone;Empoli;2;1;1
05/11/2023;Fiorentina;Juventus;0;1;-1
05/11/2023;AS Roma;Lecce;2;1;1
05/11/2023;Cagliari;Genoa;2;1;1
05/11/2023;Verona;Monza;1;3;-2
04/11/2023;AC Milan;Udinese;0;1;-1
04/11/2023;Atalanta;Inter;1;2;-1
04/11/2023;Salernitana;Napoli;0;2;-2
03/11/2023;Bologna;Lazio;1;0;1
30/10/2023;Lazio;Fiorentina;1;0;1
30/10/2023;Empoli;Atalanta;0;3;-3
29/10/2023;Napoli;AC Milan;2;2;0
29/10/2023;Inter;AS Roma;1;0;1
29/10/2023;Monza;Udinese;1;1;0
29/10/2023;Cagliari;Frosinone;4;3;1
28/10/2023;Juventus;Verona;1;0;1
28/10/2023;Lecce;Torino;0;1;-1
28/10/2023;Sassuolo;Bologna;1;1;0
27/10/2023;Genoa;Salernitana;1;0;1
23/10/2023;Fiorentina;Empoli;0;2;-2
23/10/2023;Udinese;Lecce;1;1;0
22/10/2023;AC Milan;Juventus;0;1;-1
22/10/2023;Atalanta;Genoa;2;0;2
22/10/2023;Bologna;Frosinone;2;1;1
22/10/2023;Salernitana;Cagliari;2;2;0
22/10/2023;AS Roma;Monza;1;0;1
21/10/2023;Sassuolo;Lazio;0;2;-2
21/10/2023;Torino;Inter;0;3;-3
21/10/2023;Verona;Napoli;1;3;-2
08/10/2023;Napoli;Fiorentina;1;3;-2
08/10/2023;Cagliari;AS Roma;1;4;-3
08/10/2023;Frosinone;Verona;2;1;1
08/10/2023;Lazio;Atalanta;3;2;1
08/10/2023;Monza;Salernitana;3;0;3
07/10/2023;Genoa;AC Milan;0;1;-1
07/10/2023;Juventus;Torino;2;0;2
07/10/2023;Inter;Bologna;2;2;0
06/10/2023;Lecce;Sassuolo;1;1;0
06/10/2023;Empoli;Udinese;0;0;0
02/10/2023;Fiorentina;Cagliari;3;0;3
02/10/2023;Sassuolo;Monza;0;1;-1
02/10/2023;Torino;Verona;0;0;0
01/10/2023;AS Roma;Frosinone;2;0;2
01/10/2023;Atalanta;Juventus;0;0;0
01/10/2023;Udinese;Genoa;2;2;0
01/10/2023;Bologna;Empoli;3;0;3
30/09/2023;Salernitana;Inter;0;4;-4
30/09/2023;AC Milan;Lazio;2;0;2
30/09/2023;Lecce;Napoli;0;4;-4
28/09/2023;Genoa;AS Roma;4;1;3
28/09/2023;Frosinone;Fiorentina;1;1;0
28/09/2023;Monza;Bologna;0;0;0
27/09/2023;Inter;Sassuolo;1;2;-1
