DATE;HOME;AWAY;FTHG;FTAG;DIFF
27/08/2022;Palermo;Ascoli;2;3;-1
27/08/2022;Spal;Cagliari;1;0;1
21/08/2022;Cagliari;Cittadella;2;1;1
21/08/2022;Cosenza;Modena;2;1;1
21/08/2022;Frosinone;Brescia;3;0;3
21/08/2022;Pisa;Como;2;2;0
21/08/2022;Sudtirol;Venezia;1;2;-1
21/08/2022;Ternana;Reggio Calabria;1;0;1
20/08/2022;Ascoli;Spal;1;1;0
20/08/2022;Genoa;Benevento;0;0;0
20/08/2022;Perugia;Parma;0;0;0
19/08/2022;Bari;Palermo;1;1;0
14/08/2022;Ascoli;Ternana;2;1;1
14/08/2022;Benevento;Cosenza;0;1;-1
14/08/2022;Brescia;Sudtirol;2;0;2
14/08/2022;Modena;Frosinone;0;1;-1
14/08/2022;Spal;Reggio Calabria;1;3;-2
14/08/2022;Venezia;Genoa;1;2;-1
13/08/2022;Cittadella;Pisa;4;3;1
13/08/2022;Como;Cagliari;1;1;0
13/08/2022;Palermo;Perugia;2;0;2
12/08/2022;Parma;Bari;2;2;0
