DATE;HOME;AWAY;FTHG;FTAG;DIFF
23/10/2022;Vitoria Guimaraes;Boavista;3;2;1
23/10/2022;Chaves;Gil Vicente;3;1;2
23/10/2022;Maritimo;Arouca;1;1;0
23/10/2022;Vizela;Santa Clara;0;1;-1
22/10/2022;Sporting CP;Casa Pia;3;1;2
22/10/2022;Estoril;Braga;0;2;-2
22/10/2022;Famalicao;Pacos Ferreira;2;1;1
21/10/2022;FC Porto;Benfica;0;1;-1
10/10/2022;Arouca;Famalicao;4;1;3
09/10/2022;Braga;Chaves;0;1;-1
09/10/2022;Casa Pia;Vizela;0;1;-1
09/10/2022;Boavista;Maritimo;1;1;0
08/10/2022;Pacos Ferreira;Vitoria Guimaraes;0;1;-1
08/10/2022;Benfica;Rio Ave;4;2;2
08/10/2022;Portimonense;FC Porto;0;2;-2
08/10/2022;Santa Clara;Sporting CP;1;2;-1
07/10/2022;Gil Vicente;Estoril;0;1;-1
03/10/2022;Maritimo;Casa Pia;1;2;-1
02/10/2022;Famalicao;Boavista;4;0;4
02/10/2022;Pacos Ferreira;Arouca;1;1;0
02/10/2022;Rio Ave;Santa Clara;1;0;1
01/10/2022;Vitoria Guimaraes;Benfica;0;0;0
01/10/2022;Chaves;Estoril;1;1;0
01/10/2022;Vizela;Portimonense;1;0;1
30/09/2022;FC Porto;Braga;4;1;3
30/09/2022;Sporting CP;Gil Vicente;3;1;2
18/09/2022;Braga;Vizela;2;0;2
18/09/2022;Benfica;Maritimo;5;0;5
18/09/2022;Casa Pia;Famalicao;1;0;1
18/09/2022;Arouca;Vitoria Guimaraes;2;2;0
17/09/2022;Boavista;Sporting CP;2;1;1
17/09/2022;Estoril;FC Porto;1;1;0
17/09/2022;Gil Vicente;Rio Ave;2;2;0
17/09/2022;Santa Clara;Pacos Ferreira;1;1;0
16/09/2022;Portimonense;Chaves;1;0;1
12/09/2022;Vizela;Estoril;0;1;-1
11/09/2022;Rio Ave;Braga;2;3;-1
11/09/2022;Arouca;Boavista;1;2;-1
11/09/2022;Maritimo;Gil Vicente;1;2;-1
11/09/2022;Pacos Ferreira;Casa Pia;2;3;-1
10/09/2022;FC Porto;Chaves;3;0;3
10/09/2022;Sporting CP;Portimonense;4;0;4
10/09/2022;Famalicao;Benfica;0;1;-1
