DATE;HOME;AWAY;FTHG;FTAG;DIFF
04/09/2022;FC Emmen;AZ Alkmaar;0;3;-3
04/09/2022;Heerenveen;Nijmegen;0;0;0
04/09/2022;Waalwijk;Excelsior;5;2;3
03/09/2022;G.A. Eagles;Feyenoord;3;4;-1
03/09/2022;Sparta Rotterdam;FC Volendam;4;0;4
03/09/2022;Twente;PSV;2;1;1
03/09/2022;Ajax;Cambuur;4;0;4
02/09/2022;Sittard;Utrecht;3;4;-1
01/09/2022;AZ Alkmaar;Nijmegen;1;1;0
31/08/2022;Twente;Excelsior;4;0;4
31/08/2022;PSV;FC Volendam;7;1;6
28/08/2022;Cambuur;AZ Alkmaar;0;1;-1
28/08/2022;Excelsior;PSV;1;6;-5
28/08/2022;FC Volendam;Twente;1;0;1
28/08/2022;Utrecht;Ajax;0;2;-2
27/08/2022;Heerenveen;Sittard;2;1;1
27/08/2022;Feyenoord;FC Emmen;4;0;4
27/08/2022;Vitesse;Waalwijk;2;2;0
27/08/2022;G.A. Eagles;Sparta Rotterdam;0;1;-1
26/08/2022;Nijmegen;Groningen;1;1;0
21/08/2022;Waalwijk;Feyenoord;0;1;-1
21/08/2022;Sparta Rotterdam;Ajax;0;1;-1
21/08/2022;Groningen;G.A. Eagles;1;0;1
20/08/2022;FC Emmen;Utrecht;3;2;1
20/08/2022;Sittard;Cambuur;1;4;-3
20/08/2022;Vitesse;Heerenveen;0;4;-4
14/08/2022;Sparta Rotterdam;AZ Alkmaar;2;3;-1
14/08/2022;Ajax;Groningen;6;1;5
14/08/2022;Twente;Sittard;3;0;3
14/08/2022;FC Volendam;Nijmegen;1;4;-3
13/08/2022;Feyenoord;Heerenveen;0;0;0
13/08/2022;FC Emmen;Waalwijk;1;1;0
13/08/2022;Utrecht;Cambuur;0;0;0
13/08/2022;G.A. Eagles;PSV;2;5;-3
12/08/2022;Excelsior;Vitesse;3;1;2
07/08/2022;AZ Alkmaar;G.A. Eagles;2;0;2
07/08/2022;Nijmegen;Twente;0;1;-1
07/08/2022;Vitesse;Feyenoord;2;5;-3
07/08/2022;Groningen;FC Volendam;2;2;0
06/08/2022;Waalwijk;Utrecht;2;2;0
06/08/2022;PSV;FC Emmen;4;1;3
06/08/2022;Cambuur;Excelsior;0;2;-2
06/08/2022;Sittard;Ajax;2;3;-1
05/08/2022;Heerenveen;Sparta Rotterdam;0;0;0
