DATE;HOME;AWAY;FTHG;FTAG;DIFF
02/09/2023;Gaziantep;Galatasaray;0;3;-3
02/09/2023;Basaksehir;Konyaspor;0;1;-1
02/09/2023;Pendikspor;Alanyaspor;1;1;0
01/09/2023;Kasimpasa;Trabzonspor;1;5;-4
01/09/2023;Rizespor;Karagumruk;1;0;1
27/08/2023;Alanyaspor;Hatayspor;0;0;0
27/08/2023;Karagumruk;Ankaragucu;1;1;0
27/08/2023;Kayserispor;Samsunspor;2;1;1
26/08/2023;Sivasspor;Antalyaspor;1;1;0
26/08/2023;Kasimpasa;Pendikspor;1;1;0
26/08/2023;Trabzonspor;Rizespor;2;3;-1
25/08/2023;Konyaspor;Gaziantep;2;0;2
21/08/2023;Ankaragucu;Adana Demirspor;1;1;0
21/08/2023;Samsunspor;Fenerbahce;0;2;-2
20/08/2023;Besiktas;Pendikspor;1;1;0
20/08/2023;Gaziantep;Sivasspor;1;3;-2
20/08/2023;Basaksehir;Karagumruk;0;2;-2
19/08/2023;Galatasaray;Trabzonspor;2;0;2
19/08/2023;Hatayspor;Kasimpasa;0;0;0
19/08/2023;Rizespor;Alanyaspor;0;0;0
18/08/2023;Antalyaspor;Konyaspor;1;1;0
18/08/2023;Istanbulspor AS;Kayserispor;1;1;0
14/08/2023;Alanyaspor;Basaksehir;2;0;2
14/08/2023;Karagumruk;Besiktas;0;1;-1
13/08/2023;Adana Demirspor;Rizespor;2;1;1
13/08/2023;Fenerbahce;Gaziantep;2;1;1
13/08/2023;Sivasspor;Samsunspor;1;1;0
12/08/2023;Kayserispor;Galatasaray;0;0;0
12/08/2023;Pendikspor;Hatayspor;1;5;-4
12/08/2023;Kasimpasa;Ankaragucu;3;2;1
12/08/2023;Konyaspor;Istanbulspor AS;1;1;0
11/08/2023;Trabzonspor;Antalyaspor;1;0;1
