DATE;HOME;AWAY;FTHG;FTAG;DIFF
18/09/2022;Anderlecht;Kortrijk;4;1;3
18/09/2022;St. Liege;Club Brugge KV;3;0;3
18/09/2022;Eupen;Royale Union SG;1;2;-1
18/09/2022;Genk;Gent;1;0;1
17/09/2022;Charleroi;Westerlo;2;3;-1
17/09/2022;Cercle Brugge KSV;Oostende;2;2;0
17/09/2022;Waregem;St. Truiden;0;3;-3
17/09/2022;KV Mechelen;Leuven;0;0;0
16/09/2022;Antwerp;Seraing;2;1;1
11/09/2022;Gent;Waregem;2;0;2
11/09/2022;Royale Union SG;Genk;1;2;-1
11/09/2022;Cercle Brugge KSV;Antwerp;0;2;-2
11/09/2022;Westerlo;Anderlecht;2;1;1
10/09/2022;Leuven;Charleroi;3;2;1
10/09/2022;Oostende;Eupen;1;0;1
10/09/2022;Seraing;Club Brugge KV;0;2;-2
10/09/2022;Kortrijk;KV Mechelen;1;4;-3
09/09/2022;St. Truiden;St. Liege;1;2;-1
04/09/2022;Waregem;Royale Union SG;1;3;-2
04/09/2022;Charleroi;Gent;2;1;1
04/09/2022;Antwerp;Westerlo;3;0;3
04/09/2022;Anderlecht;Leuven;2;2;0
03/09/2022;St. Liege;Oostende;1;0;1
03/09/2022;Eupen;Kortrijk;0;1;-1
03/09/2022;KV Mechelen;Seraing;2;3;-1
03/09/2022;Genk;St. Truiden;0;0;0
02/09/2022;Club Brugge KV;Cercle Brugge KSV;4;0;4
01/09/2022;Anderlecht;Gent;0;1;-1
31/08/2022;Antwerp;Royale Union SG;4;2;2
28/08/2022;Westerlo;Eupen;0;1;-1
28/08/2022;Royale Union SG;Anderlecht;2;1;1
28/08/2022;Kortrijk;St. Liege;0;1;-1
28/08/2022;Gent;Antwerp;1;2;-1
27/08/2022;St. Truiden;KV Mechelen;3;1;2
27/08/2022;Cercle Brugge KSV;Waregem;1;1;0
27/08/2022;Leuven;Oostende;2;1;1
27/08/2022;Seraing;Genk;0;4;-4
26/08/2022;Charleroi;Club Brugge KV;1;3;-2
21/08/2022;KV Mechelen;Westerlo;5;4;1
21/08/2022;St. Liege;Leuven;1;3;-2
21/08/2022;Waregem;Charleroi;1;3;-2
21/08/2022;Club Brugge KV;Kortrijk;2;1;1
20/08/2022;Genk;Cercle Brugge KSV;2;1;1
20/08/2022;Oostende;St. Truiden;0;1;-1
19/08/2022;Eupen;Seraing;1;3;-2
14/08/2022;Waregem;Genk;1;4;-3
